Date,price_IEF,price_TLT,price_SHY,price_LQD,price_VCIT,price_VCSH,price_HYG,price_JNK,price_MUB,price_TFI,price_BNDX,price_EMB,return_IEF,return_TLT,return_SHY,return_LQD,return_VCIT,return_VCSH,return_HYG,return_JNK,return_MUB,return_TFI,return_BNDX,return_EMB,vol_IEF,vol_TLT,vol_SHY,vol_LQD,vol_VCIT,vol_VCSH,vol_HYG,vol_JNK,vol_MUB,vol_TFI,vol_BNDX,vol_EMB
2010-01-04,64.35625457763672,58.8932991027832,68.73551177978516,60.778160095214844,43.940086364746094,52.255985260009766,36.838436126708984,44.961822509765625,69.28089141845703,30.51868438720703,,49.949951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2010-01-05,64.63872528076172,59.273624420166016,68.81819152832031,61.068382263183594,44.23237609863281,52.33207321166992,37.01319885253906,45.38492202758789,69.35498809814453,30.59966468811035,,50.25376510620117,0.004389172505125272,0.006457870813435962,0.0012028680138447267,0.004775106181465372,0.006652006358395024,0.001456061947384013,0.004744032163281009,0.00941019501000806,0.001069511060993067,0.0026534663118462642,,0.006082366993328314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2010-01-06,64.37792205810547,58.480159759521484,68.82645416259766,60.88844680786133,44.13884735107422,52.484275817871094,37.108924865722656,45.533592224121094,69.25398254394531,30.64016342163086,,50.32240676879883,-0.004034782887865407,-0.01338647110593394,0.00012006468193725972,-0.0029464585216423256,-0.0021144861707188545,0.002908400085460894,0.0025862669574971964,0.00327576185859324,-0.0014563560166181988,0.0013235025263607092,,0.0013659008922535243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2010-01-07,64.37792205810547,58.57856750488281,68.80995178222656,60.96391296386719,44.27916717529297,52.4497184753418,37.25870895385742,45.68219757080078,69.33480834960938,30.653654098510742,,50.06266784667969,0.0,0.0016827543865474137,-0.00023976798706071278,0.0012394166703577625,0.003179055019327137,-0.0006584323016900484,0.00403633596706876,0.0032636420589930992,0.001167092529484215,0.0004402938944627621,,-0.005161496414757827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2010-01-08,64.45765686035156,58.55228805541992,68.87615966796875,61.097476959228516,44.32594299316406,52.49122619628906,37.31697082519531,45.85371398925781,69.34825897216797,30.66714859008789,,50.121490478515625,0.0012385426509127218,-0.00044861884785252215,0.0009621847425751451,0.002190869792765504,0.001056384319197301,0.0007913811961979267,0.0015637114911857264,0.003754557083012644,0.00019399523671825847,0.00044022456617343053,,0.0011749799674296568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2010-01-11,64.50116729736328,58.23101043701172,68.9092788696289,61.16130828857422,44.308387756347656,52.53962326049805,37.283729553222656,45.80797576904297,69.34825897216797,30.68065071105957,,50.50370788574219,0.0006750235601331589,-0.0054870207310108166,0.00048085145600174073,0.0010447457492932521,-0.0003960488064317369,0.0009220029272702934,-0.0008907816266322532,-0.0009974812558380952,0.0,0.00044027963447645924,,0.007625818856891398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2010-01-12,64.96485137939453,59.22772979736328,68.96713256835938,61.277435302734375,44.530521392822266,52.546573638916016,37.09225082397461,45.69364929199219,69.48287963867188,30.64016342163086,,50.51353454589844,0.007188770396876265,0.01711664202409313,0.0008395632588162893,0.0018987006231494519,0.005013354078603038,0.00013228831854217304,-0.0051357182219313735,-0.002495776666212035,0.0019412263335685243,-0.0013196359428621074,,0.00019457304359682404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2010-01-13,64.65326690673828,58.53917694091797,68.9092788696289,61.021968841552734,44.396060943603516,52.53962326049805,37.175506591796875,45.5678825378418,69.28766632080078,30.694143295288086,,50.40082931518555,-0.004796200807673623,-0.011625514920140745,-0.0008388589836343385,-0.004169013600512805,-0.0030195121236650246,-0.00013227082065769835,0.0022445596040361337,-0.0027523902358227437,-0.0028095168030779494,0.0017617358273982475,,-0.002231188764082237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2010-01-14,64.95755767822266,59.35890197753906,68.9754867553711,61.2425651550293,44.4896354675293,52.67109298706055,37.21708297729492,45.670806884765625,69.4896469116211,30.66714859008789,,50.13617706298828,0.004706502641596,0.014003016090376796,0.0009607978319936539,0.0036150310726510426,0.0021077213143898543,0.002502296712533658,0.0011183811415018674,0.0022587037446464286,0.002915101655829311,-0.0008794741374762438,,-0.005250950347309602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2010-01-15,65.24745178222656,59.72606658935547,69.03335571289062,61.219356536865234,44.55390930175781,52.733375549316406,37.06732177734375,45.476375579833984,69.55024719238281,30.653654098510742,,50.106773376464844,0.004462823332120003,0.006185502082827199,0.0008389786030038593,-0.00037896221533684216,0.0014446923098623277,0.0011824809155025484,-0.004023990812029421,-0.004257233847919983,0.000872076394902388,-0.00044003085378174767,,-0.0005864764376928289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2010-01-19,65.1314926147461,59.55560302734375,69.0499038696289,61.27157211303711,44.454551696777344,52.546573638916016,37.083953857421875,45.59073257446289,69.48287963867188,30.653654098510742,,50.1851806640625,-0.0017772213981245288,-0.0028540898764308764,0.00023971247764786874,0.0008529259228726715,-0.002230053580877356,-0.0035423848455461426,0.00044869926610902056,0.0025146461909251183,-0.0009686170276950179,0.0,,0.0015648041634723775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2010-01-20,65.35612487792969,60.15890121459961,69.0499038696289,61.23094940185547,44.477943420410156,52.63655471801758,37.02986526489258,45.31630325317383,69.50983428955078,30.70763397216797,,50.2440185546875,0.0034489039658940346,0.010129998800933349,0.0,-0.0006629944325028392,0.0005261941182619356,0.0017124062116757877,-0.001458544381142679,-0.006019410213267351,0.00038793226502820133,0.0017609604872474982,,0.0011724156383705608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2010-01-21,65.59524536132812,60.43430709838867,69.10781860351562,61.39350891113281,44.61821746826172,52.70569610595703,36.45145797729492,44.584468841552734,69.54352569580078,30.74814224243164,,50.15577697753906,0.003658731049998254,0.004577973969415394,0.0008387373572027457,0.0026548585456429574,0.003153788980881478,0.0013135621871502856,-0.015620021392463324,-0.01614947290674773,0.00048469984994725657,0.0013191596037775977,,-0.0017562603407685895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2010-01-22,65.65320587158203,60.32939147949219,69.1657485961914,61.30058670043945,44.67085647583008,52.69877624511719,36.10608673095703,44.161407470703125,69.49638366699219,30.653654098510742,,50.01367950439453,0.0008836084068994943,-0.0017360274971909284,0.0008382552632451024,-0.0015135510633195182,0.0011797649156604084,-0.00013129246649035142,-0.00947482667368249,-0.009488985331486455,-0.0006778780387811656,-0.0030729708213235174,,-0.0028331227568892947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
